01,9
02,3
04,11
05,6
06,54
08,10
09,7
10,3
11,3
12,30
13,16
15,4
16,4
17,19
18,11
19,6
20,6
21,8
22,8
23,4
24,10
25,11
26,15
27,10
28,6
29,10
30,4
31,5
32,6
33,4
34,14
35,5
36,28
37,16
38,3
39,17
40,7
41,8
42,19
44,4
45,9
46,3
47,11
48,40
49,6
50,3
51,13
53,12
54,4
55,10
56,3
